timestamp_utc,stage,llm_attempts_total,llm_success_total,llm_fail_total,llm_attempts_by_model,llm_success_by_model,llm_fail_by_model,json_papers,markdown_docs,json_docs,total_scan_docs
2026-02-10T20:23:55.595095+00:00,source_inventory,0,0,0,{},{},{},221,531,221,752
2026-02-10T20:23:55.809128+00:00,variant_generation_done,0,0,0,{},{},{},6,51
2026-02-10T20:25:04.882901+00:00,scan_progress,118,118,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 66, 'llama-3.3-70b-versatile': 52}","{'meta-llama/llama-4-scout-17b-16e-instruct': 66, 'llama-3.3-70b-versatile': 52}",{},4,752,0.5319,66,66,"{'markdown': 60, 'visual_analysis': 6}","{'markdown': 60, 'visual_analysis': 6}","{'2A': 18, '2B': 3, '2C': 10, '2D': 28, '2E': 7}","{'2A': 18, '2C': 10, '2D': 28, '2E': 7, '2B': 3}",12912.107987642288
2026-02-10T20:26:18.397384+00:00,scan_progress,240,240,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 131, 'llama-3.3-70b-versatile': 109}","{'meta-llama/llama-4-scout-17b-16e-instruct': 131, 'llama-3.3-70b-versatile': 109}",{},7,752,0.9309,131,131,"{'markdown': 120, 'visual_analysis': 11}","{'markdown': 120, 'visual_analysis': 11}","{'2A': 36, '2B': 19, '2C': 28, '2D': 40, '2E': 8}","{'2A': 36, '2C': 28, '2D': 40, '2E': 8, '2B': 19}",15172.801900761468
2026-02-10T20:27:16.265938+00:00,scan_progress,319,319,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 173, 'llama-3.3-70b-versatile': 146}","{'meta-llama/llama-4-scout-17b-16e-instruct': 173, 'llama-3.3-70b-versatile': 146}",{},9,752,1.1968,173,173,"{'markdown': 160, 'visual_analysis': 13}","{'markdown': 160, 'visual_analysis': 13}","{'2A': 45, '2B': 33, '2C': 44, '2D': 43, '2E': 8}","{'2A': 45, '2C': 44, '2D': 43, '2E': 8, '2B': 33}",16546.821556011837
2026-02-10T20:27:59.396480+00:00,scan_progress,357,357,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 193, 'llama-3.3-70b-versatile': 164}","{'meta-llama/llama-4-scout-17b-16e-instruct': 193, 'llama-3.3-70b-versatile': 164}",{},10,752,1.3298,193,193,"{'markdown': 180, 'visual_analysis': 13}","{'markdown': 180, 'visual_analysis': 13}","{'2A': 48, '2B': 33, '2C': 47, '2D': 57, '2E': 8}","{'2A': 48, '2C': 47, '2D': 57, '2E': 8, '2B': 33}",18072.382469654083
2026-02-10T20:29:13.853497+00:00,scan_progress,485,485,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 262, 'llama-3.3-70b-versatile': 223}","{'meta-llama/llama-4-scout-17b-16e-instruct': 262, 'llama-3.3-70b-versatile': 223}",{},13,752,1.7287,262,262,"{'markdown': 239, 'visual_analysis': 23}","{'markdown': 239, 'visual_analysis': 23}","{'2A': 60, '2B': 35, '2C': 55, '2D': 104, '2E': 8}","{'2A': 60, '2C': 55, '2D': 104, '2E': 8, '2B': 35}",18078.22193631759
2026-02-10T20:30:22.944478+00:00,scan_progress,590,590,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 316, 'llama-3.3-70b-versatile': 274}","{'meta-llama/llama-4-scout-17b-16e-instruct': 316, 'llama-3.3-70b-versatile': 274}",{},15,752,1.9947,316,316,"{'markdown': 278, 'visual_analysis': 38}","{'markdown': 278, 'visual_analysis': 38}","{'2A': 68, '2B': 37, '2C': 59, '2D': 144, '2E': 8}","{'2A': 68, '2C': 59, '2D': 144, '2E': 8, '2B': 37}",19019.547124401728
2026-02-10T20:32:01.140020+00:00,scan_progress,699,699,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 374, 'llama-3.3-70b-versatile': 325}","{'meta-llama/llama-4-scout-17b-16e-instruct': 374, 'llama-3.3-70b-versatile': 325}",{},16,752,2.1277,374,374,"{'markdown': 336, 'visual_analysis': 38}","{'markdown': 336, 'visual_analysis': 38}","{'2A': 77, '2B': 37, '2C': 62, '2D': 190, '2E': 8}","{'2A': 77, '2C': 62, '2D': 190, '2E': 8, '2B': 37}",22324.00108242035
2026-02-10T20:33:21.779792+00:00,scan_progress,843,843,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 452, 'llama-3.3-70b-versatile': 391}","{'meta-llama/llama-4-scout-17b-16e-instruct': 452, 'llama-3.3-70b-versatile': 391}",{},18,752,2.3936,452,452,"{'markdown': 393, 'visual_analysis': 59}","{'markdown': 393, 'visual_analysis': 59}","{'2A': 90, '2B': 37, '2C': 74, '2D': 243, '2E': 8}","{'2A': 90, '2C': 74, '2D': 243, '2E': 8, '2B': 37}",23077.987705575095
2026-02-10T20:34:08.174327+00:00,scan_progress,886,886,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 474, 'llama-3.3-70b-versatile': 412}","{'meta-llama/llama-4-scout-17b-16e-instruct': 474, 'llama-3.3-70b-versatile': 412}",{},19,752,2.5266,474,474,"{'markdown': 415, 'visual_analysis': 59}","{'markdown': 415, 'visual_analysis': 59}","{'2A': 91, '2B': 37, '2C': 77, '2D': 261, '2E': 8}","{'2A': 91, '2C': 77, '2D': 261, '2E': 8, '2B': 37}",23623.37319119353
2026-02-10T20:34:12.980662+00:00,scan_progress,900,900,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 481, 'llama-3.3-70b-versatile': 419}","{'meta-llama/llama-4-scout-17b-16e-instruct': 481, 'llama-3.3-70b-versatile': 419}",{},20,752,2.6596,481,481,"{'markdown': 415, 'visual_analysis': 66}","{'markdown': 415, 'visual_analysis': 66}","{'2A': 92, '2B': 37, '2C': 78, '2D': 266, '2E': 8}","{'2A': 92, '2C': 78, '2D': 266, '2E': 8, '2B': 37}",22587.593632221226
2026-02-10T20:35:16.247691+00:00,scan_progress,990,990,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 527, 'llama-3.3-70b-versatile': 463}","{'meta-llama/llama-4-scout-17b-16e-instruct': 527, 'llama-3.3-70b-versatile': 463}",{},22,752,2.9255,527,527,"{'markdown': 461, 'visual_analysis': 66}","{'markdown': 461, 'visual_analysis': 66}","{'2A': 101, '2B': 37, '2C': 95, '2D': 286, '2E': 8}","{'2A': 101, '2C': 95, '2D': 286, '2E': 8, '2B': 37}",22577.298726710407
2026-02-10T20:36:05.302935+00:00,scan_progress,1057,1057,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 568, 'llama-3.3-70b-versatile': 489}","{'meta-llama/llama-4-scout-17b-16e-instruct': 568, 'llama-3.3-70b-versatile': 489}",{},24,752,3.1915,568,568,"{'markdown': 485, 'visual_analysis': 83}","{'markdown': 485, 'visual_analysis': 83}","{'2A': 109, '2B': 37, '2C': 113, '2D': 301, '2E': 8}","{'2A': 109, '2C': 113, '2D': 301, '2E': 8, '2B': 37}",22126.995598475136
2026-02-10T20:40:11.420688+00:00,scan_progress,1404,1404,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 749, 'llama-3.3-70b-versatile': 655}","{'meta-llama/llama-4-scout-17b-16e-instruct': 749, 'llama-3.3-70b-versatile': 655}",{},25,752,3.3245,749,749,"{'markdown': 666, 'visual_analysis': 83}","{'markdown': 666, 'visual_analysis': 83}","{'2A': 124, '2B': 71, '2C': 192, '2D': 351, '2E': 11}","{'2A': 124, '2C': 192, '2D': 351, '2E': 11, '2B': 71}",28370.076598911284
2026-02-10T20:45:01.438156+00:00,scan_progress,1823,1823,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 980, 'llama-3.3-70b-versatile': 843}","{'meta-llama/llama-4-scout-17b-16e-instruct': 980, 'llama-3.3-70b-versatile': 843}",{},27,752,3.5904,980,980,"{'markdown': 844, 'visual_analysis': 136}","{'markdown': 844, 'visual_analysis': 136}","{'2A': 139, '2B': 107, '2C': 276, '2D': 441, '2E': 17}","{'2A': 139, '2C': 276, '2D': 441, '2E': 17, '2B': 107}",33983.812502799214
2026-02-10T20:46:04.148258+00:00,scan_progress,1913,1913,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1026, 'llama-3.3-70b-versatile': 887}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1026, 'llama-3.3-70b-versatile': 887}",{},28,752,3.7234,1026,1026,"{'markdown': 890, 'visual_analysis': 136}","{'markdown': 890, 'visual_analysis': 136}","{'2A': 145, '2B': 107, '2C': 284, '2D': 473, '2E': 17}","{'2A': 145, '2C': 284, '2D': 473, '2E': 17, '2B': 107}",34346.40618593352
2026-02-10T20:47:11.142681+00:00,scan_progress,2014,2014,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1080, 'llama-3.3-70b-versatile': 934}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1080, 'llama-3.3-70b-versatile': 934}",{},30,752,3.9894,1080,1080,"{'markdown': 936, 'visual_analysis': 144}","{'markdown': 936, 'visual_analysis': 144}","{'2A': 151, '2B': 107, '2C': 294, '2D': 511, '2E': 17}","{'2A': 151, '2C': 294, '2D': 511, '2E': 17, '2B': 107}",33580.41887013118
2026-02-10T20:48:01.154895+00:00,scan_progress,2080,2080,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1118, 'llama-3.3-70b-versatile': 962}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1118, 'llama-3.3-70b-versatile': 962}",{},31,752,4.1223,1118,1118,"{'markdown': 974, 'visual_analysis': 144}","{'markdown': 974, 'visual_analysis': 144}","{'2A': 154, '2B': 110, '2C': 310, '2D': 527, '2E': 17}","{'2A': 154, '2C': 310, '2D': 527, '2E': 17, '2B': 110}",33615.3766082333
2026-02-10T20:48:32.912350+00:00,scan_progress,2171,2171,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1175, 'llama-3.3-70b-versatile': 996}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1175, 'llama-3.3-70b-versatile': 996}",{},33,752,4.3883,1175,1175,"{'markdown': 1012, 'visual_analysis': 163}","{'markdown': 1012, 'visual_analysis': 163}","{'2A': 157, '2B': 113, '2C': 329, '2D': 559, '2E': 17}","{'2A': 157, '2C': 329, '2D': 559, '2E': 17, '2B': 113}",32182.347507859722
2026-02-10T20:49:14.412835+00:00,scan_progress,2212,2212,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1197, 'llama-3.3-70b-versatile': 1015}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1197, 'llama-3.3-70b-versatile': 1015}",{},34,752,4.5213,1197,1197,"{'markdown': 1034, 'visual_analysis': 163}","{'markdown': 1034, 'visual_analysis': 163}","{'2A': 173, '2B': 114, '2C': 331, '2D': 562, '2E': 17}","{'2A': 173, '2C': 331, '2D': 562, '2E': 17, '2B': 114}",32068.816213818158
2026-02-10T20:51:18.930096+00:00,scan_progress,2394,2394,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1293, 'llama-3.3-70b-versatile': 1101}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1293, 'llama-3.3-70b-versatile': 1101}",{},37,752,4.9202,1293,1293,"{'markdown': 1130, 'visual_analysis': 163}","{'markdown': 1130, 'visual_analysis': 163}","{'2A': 192, '2B': 115, '2C': 338, '2D': 630, '2E': 18}","{'2A': 192, '2C': 338, '2D': 630, '2E': 18, '2B': 115}",31751.7238139784
2026-02-10T20:53:03.675296+00:00,scan_progress,2533,2533,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1369, 'llama-3.3-70b-versatile': 1164}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1369, 'llama-3.3-70b-versatile': 1164}",{},39,752,5.1862,1369,1369,"{'markdown': 1203, 'visual_analysis': 166}","{'markdown': 1203, 'visual_analysis': 166}","{'2A': 195, '2B': 115, '2C': 343, '2D': 697, '2E': 19}","{'2A': 195, '2C': 343, '2D': 697, '2E': 19, '2B': 115}",31954.135263809792
2026-02-10T20:53:26.967847+00:00,scan_progress,2581,2581,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1393, 'llama-3.3-70b-versatile': 1188}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1393, 'llama-3.3-70b-versatile': 1188}",{},40,752,5.3191,1393,1393,"{'markdown': 1227, 'visual_analysis': 166}","{'markdown': 1227, 'visual_analysis': 166}","{'2A': 196, '2B': 115, '2C': 348, '2D': 715, '2E': 19}","{'2A': 196, '2C': 348, '2D': 715, '2E': 19, '2B': 115}",31526.19024705887
2026-02-10T20:54:15.641195+00:00,scan_progress,2637,2637,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1421, 'llama-3.3-70b-versatile': 1216}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1421, 'llama-3.3-70b-versatile': 1216}",{},42,752,5.5851,1421,1421,"{'markdown': 1251, 'visual_analysis': 170}","{'markdown': 1251, 'visual_analysis': 170}","{'2A': 197, '2B': 115, '2C': 354, '2D': 736, '2E': 19}","{'2A': 197, '2C': 354, '2D': 736, '2E': 19, '2B': 115}",30763.40071717898
2026-02-10T20:55:08.149260+00:00,scan_progress,2702,2702,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1455, 'llama-3.3-70b-versatile': 1247}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1455, 'llama-3.3-70b-versatile': 1247}",{},43,752,5.7181,1455,1455,"{'markdown': 1285, 'visual_analysis': 170}","{'markdown': 1285, 'visual_analysis': 170}","{'2A': 203, '2B': 116, '2C': 365, '2D': 749, '2E': 22}","{'2A': 203, '2C': 365, '2D': 749, '2E': 22, '2B': 116}",30871.437934171325
2026-02-10T20:56:02.030149+00:00,scan_progress,2774,2774,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1492, 'llama-3.3-70b-versatile': 1282}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1492, 'llama-3.3-70b-versatile': 1282}",{},45,752,5.984,1492,1492,"{'markdown': 1318, 'visual_analysis': 174}","{'markdown': 1318, 'visual_analysis': 174}","{'2A': 208, '2B': 117, '2C': 377, '2D': 764, '2E': 26}","{'2A': 208, '2C': 377, '2D': 764, '2E': 26, '2B': 117}",30262.680945089127
2026-02-10T20:56:32.634030+00:00,scan_progress,2858,2858,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1548, 'llama-3.3-70b-versatile': 1310}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1548, 'llama-3.3-70b-versatile': 1310}",{},48,752,6.383,1548,1548,"{'markdown': 1368, 'visual_analysis': 180}","{'markdown': 1368, 'visual_analysis': 180}","{'2A': 221, '2B': 117, '2C': 389, '2D': 795, '2E': 26}","{'2A': 221, '2C': 389, '2D': 795, '2E': 26, '2B': 117}",28699.736074129738
2026-02-10T20:57:10.083870+00:00,scan_progress,2895,2895,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1567, 'llama-3.3-70b-versatile': 1328}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1567, 'llama-3.3-70b-versatile': 1328}",{},49,752,6.516,1567,1567,"{'markdown': 1387, 'visual_analysis': 180}","{'markdown': 1387, 'visual_analysis': 180}","{'2A': 224, '2B': 117, '2C': 395, '2D': 805, '2E': 26}","{'2A': 224, '2C': 395, '2D': 805, '2E': 26, '2B': 117}",28611.301236493247
2026-02-10T20:57:12.705559+00:00,scan_progress,2903,2903,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1573, 'llama-3.3-70b-versatile': 1330}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1573, 'llama-3.3-70b-versatile': 1330}",{},50,752,6.6489,1573,1573,"{'markdown': 1387, 'visual_analysis': 186}","{'markdown': 1387, 'visual_analysis': 186}","{'2A': 224, '2B': 117, '2C': 396, '2D': 810, '2E': 26}","{'2A': 224, '2C': 396, '2D': 810, '2E': 26, '2B': 117}",28036.07533132553
2026-02-10T20:58:45.914856+00:00,scan_progress,3051,3051,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1652, 'llama-3.3-70b-versatile': 1399}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1652, 'llama-3.3-70b-versatile': 1399}",{},52,752,6.9149,1652,1652,"{'markdown': 1466, 'visual_analysis': 186}","{'markdown': 1466, 'visual_analysis': 186}","{'2A': 234, '2B': 119, '2C': 421, '2D': 852, '2E': 26}","{'2A': 234, '2C': 421, '2D': 852, '2E': 26, '2B': 119}",28135.703783768873
2026-02-10T20:59:41.669133+00:00,scan_progress,3139,3139,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1703, 'llama-3.3-70b-versatile': 1436}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1703, 'llama-3.3-70b-versatile': 1436}",{},53,752,7.0479,1703,1703,"{'markdown': 1466, 'visual_analysis': 237}","{'markdown': 1466, 'visual_analysis': 237}","{'2A': 234, '2B': 122, '2C': 449, '2D': 871, '2E': 27}","{'2A': 234, '2C': 449, '2D': 871, '2E': 27, '2B': 122}",28300.746549583833
2026-02-10T21:01:08.165823+00:00,scan_progress,3249,3249,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1763, 'llama-3.3-70b-versatile': 1486}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1763, 'llama-3.3-70b-versatile': 1486}",{},54,752,7.1809,1763,1763,"{'markdown': 1526, 'visual_analysis': 237}","{'markdown': 1526, 'visual_analysis': 237}","{'2A': 241, '2B': 124, '2C': 468, '2D': 903, '2E': 27}","{'2A': 241, '2C': 468, '2D': 903, '2E': 27, '2B': 124}",28854.938927191277
2026-02-10T21:02:13.853727+00:00,scan_progress,3344,3344,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1813, 'llama-3.3-70b-versatile': 1531}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1813, 'llama-3.3-70b-versatile': 1531}",{},57,752,7.5798,1813,1813,"{'markdown': 1570, 'visual_analysis': 243}","{'markdown': 1570, 'visual_analysis': 243}","{'2A': 255, '2B': 124, '2C': 479, '2D': 928, '2E': 27}","{'2A': 255, '2C': 479, '2D': 928, '2E': 27, '2B': 124}",28019.71406681496
2026-02-10T21:03:23.720893+00:00,scan_progress,3445,3445,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1865, 'llama-3.3-70b-versatile': 1580}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1865, 'llama-3.3-70b-versatile': 1580}",{},58,752,7.7128,1865,1865,"{'markdown': 1622, 'visual_analysis': 243}","{'markdown': 1622, 'visual_analysis': 243}","{'2A': 263, '2B': 124, '2C': 486, '2D': 965, '2E': 27}","{'2A': 263, '2C': 486, '2D': 965, '2E': 27, '2B': 124}",28332.983059850234
2026-02-10T21:04:40.150038+00:00,scan_progress,3557,3557,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1923, 'llama-3.3-70b-versatile': 1634}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1923, 'llama-3.3-70b-versatile': 1634}",{},60,752,7.9787,1923,1923,"{'markdown': 1672, 'visual_analysis': 251}","{'markdown': 1672, 'visual_analysis': 251}","{'2A': 271, '2B': 124, '2C': 495, '2D': 1006, '2E': 27}","{'2A': 271, '2C': 495, '2D': 1006, '2E': 27, '2B': 124}",28191.119306119283
2026-02-10T21:05:35.705441+00:00,scan_progress,3632,3632,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 1963, 'llama-3.3-70b-versatile': 1669}","{'meta-llama/llama-4-scout-17b-16e-instruct': 1963, 'llama-3.3-70b-versatile': 1669}",{},61,752,8.1117,1963,1963,"{'markdown': 1712, 'visual_analysis': 251}","{'markdown': 1712, 'visual_analysis': 251}","{'2A': 287, '2B': 124, '2C': 506, '2D': 1017, '2E': 29}","{'2A': 287, '2C': 506, '2D': 1017, '2E': 29, '2B': 124}",28318.217383326075
2026-02-10T21:06:35.482915+00:00,scan_progress,3717,3717,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2009, 'llama-3.3-70b-versatile': 1708}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2009, 'llama-3.3-70b-versatile': 1708}",{},63,752,8.3777,2009,2009,"{'markdown': 1752, 'visual_analysis': 257}","{'markdown': 1752, 'visual_analysis': 257}","{'2A': 303, '2B': 124, '2C': 518, '2D': 1033, '2E': 31}","{'2A': 303, '2C': 518, '2D': 1033, '2E': 31, '2B': 124}",27993.625057296147
2026-02-10T21:09:06.359609+00:00,scan_progress,3918,3918,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2114, 'llama-3.3-70b-versatile': 1804}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2114, 'llama-3.3-70b-versatile': 1804}",{},64,752,8.5106,2114,2114,"{'markdown': 1857, 'visual_analysis': 257}","{'markdown': 1857, 'visual_analysis': 257}","{'2A': 307, '2B': 131, '2C': 573, '2D': 1070, '2E': 33}","{'2A': 307, '2C': 573, '2D': 1070, '2E': 33, '2B': 131}",29138.141764700413
2026-02-10T21:11:35.234594+00:00,scan_progress,4137,4137,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2230, 'llama-3.3-70b-versatile': 1907}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2230, 'llama-3.3-70b-versatile': 1907}",{},66,752,8.7766,2230,2230,"{'markdown': 1962, 'visual_analysis': 268}","{'markdown': 1962, 'visual_analysis': 268}","{'2A': 311, '2B': 139, '2C': 633, '2D': 1111, '2E': 36}","{'2A': 311, '2C': 633, '2D': 1111, '2E': 36, '2B': 139}",29720.430190028568
2026-02-10T21:14:19.016720+00:00,scan_progress,4359,4359,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2345, 'llama-3.3-70b-versatile': 2014}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2345, 'llama-3.3-70b-versatile': 2014}",{},67,752,8.9096,2345,2345,"{'markdown': 2077, 'visual_analysis': 268}","{'markdown': 2077, 'visual_analysis': 268}","{'2A': 367, '2B': 139, '2C': 647, '2D': 1143, '2E': 49}","{'2A': 367, '2C': 647, '2D': 1143, '2E': 49, '2B': 139}",30908.65361110488
2026-02-10T21:17:13.957891+00:00,scan_progress,4603,4603,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2474, 'llama-3.3-70b-versatile': 2129}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2474, 'llama-3.3-70b-versatile': 2129}",{},69,752,9.1755,2474,2474,"{'markdown': 2192, 'visual_analysis': 282}","{'markdown': 2192, 'visual_analysis': 282}","{'2A': 424, '2B': 139, '2C': 665, '2D': 1181, '2E': 65}","{'2A': 424, '2C': 665, '2D': 1181, '2E': 65, '2B': 139}",31656.789063001026
2026-02-10T21:17:39.859791+00:00,scan_progress,4649,4649,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2499, 'llama-3.3-70b-versatile': 2150}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2499, 'llama-3.3-70b-versatile': 2150}",{},70,752,9.3085,2499,2499,"{'markdown': 2217, 'visual_analysis': 282}","{'markdown': 2217, 'visual_analysis': 282}","{'2A': 430, '2B': 140, '2C': 669, '2D': 1195, '2E': 65}","{'2A': 430, '2C': 669, '2D': 1195, '2E': 65, '2B': 140}",31411.22503111703
2026-02-10T21:18:14.705379+00:00,scan_progress,4697,4697,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2528, 'llama-3.3-70b-versatile': 2169}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2528, 'llama-3.3-70b-versatile': 2169}",{},72,752,9.5745,2528,2528,"{'markdown': 2242, 'visual_analysis': 286}","{'markdown': 2242, 'visual_analysis': 286}","{'2A': 436, '2B': 141, '2C': 673, '2D': 1213, '2E': 65}","{'2A': 436, '2C': 673, '2D': 1213, '2E': 65, '2B': 141}",30778.21997337871
2026-02-10T21:19:24.472974+00:00,scan_progress,4797,4797,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2580, 'llama-3.3-70b-versatile': 2217}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2580, 'llama-3.3-70b-versatile': 2217}",{},76,752,10.1064,2580,2580,"{'markdown': 2292, 'visual_analysis': 288}","{'markdown': 2292, 'visual_analysis': 288}","{'2A': 447, '2B': 141, '2C': 686, '2D': 1239, '2E': 67}","{'2A': 447, '2C': 686, '2D': 1239, '2E': 67, '2B': 141}",29607.34271296702
2026-02-10T21:20:08.694649+00:00,scan_progress,4858,4858,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2613, 'llama-3.3-70b-versatile': 2245}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2613, 'llama-3.3-70b-versatile': 2245}",{},78,752,10.3723,2613,2613,"{'markdown': 2320, 'visual_analysis': 293}","{'markdown': 2320, 'visual_analysis': 293}","{'2A': 452, '2B': 141, '2C': 691, '2D': 1261, '2E': 68}","{'2A': 452, '2C': 691, '2D': 1261, '2E': 68, '2B': 141}",29144.98144451166
2026-02-10T21:22:04.705977+00:00,scan_progress,5015,5015,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2693, 'llama-3.3-70b-versatile': 2322}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2693, 'llama-3.3-70b-versatile': 2322}",{},79,752,10.5053,2693,2693,"{'markdown': 2400, 'visual_analysis': 293}","{'markdown': 2400, 'visual_analysis': 293}","{'2A': 458, '2B': 141, '2C': 704, '2D': 1322, '2E': 68}","{'2A': 458, '2C': 704, '2D': 1322, '2E': 68, '2B': 141}",29721.660716877705
2026-02-10T21:22:36.762082+00:00,scan_progress,5077,5077,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2730, 'llama-3.3-70b-versatile': 2347}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2730, 'llama-3.3-70b-versatile': 2347}",{},80,752,10.6383,2730,2730,"{'markdown': 2400, 'visual_analysis': 330}","{'markdown': 2400, 'visual_analysis': 330}","{'2A': 459, '2B': 141, '2C': 712, '2D': 1349, '2E': 69}","{'2A': 459, '2C': 712, '2D': 1349, '2E': 69, '2B': 141}",29575.789716339114
2026-02-10T21:24:34.885382+00:00,scan_progress,5235,5235,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2810, 'llama-3.3-70b-versatile': 2425}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2810, 'llama-3.3-70b-versatile': 2425}",{},81,752,10.7713,2810,2810,"{'markdown': 2480, 'visual_analysis': 330}","{'markdown': 2480, 'visual_analysis': 330}","{'2A': 465, '2B': 141, '2C': 725, '2D': 1410, '2E': 69}","{'2A': 465, '2C': 725, '2D': 1410, '2E': 69, '2B': 141}",30145.71986305861
2026-02-10T21:25:31.608330+00:00,scan_progress,5312,5312,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2849, 'llama-3.3-70b-versatile': 2463}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2849, 'llama-3.3-70b-versatile': 2463}",{},82,752,10.9043,2849,2849,"{'markdown': 2519, 'visual_analysis': 330}","{'markdown': 2519, 'visual_analysis': 330}","{'2A': 478, '2B': 141, '2C': 731, '2D': 1430, '2E': 69}","{'2A': 478, '2C': 731, '2D': 1430, '2E': 69, '2B': 141}",30197.167181561632
2026-02-10T21:26:46.283014+00:00,scan_progress,5428,5428,0,"{'meta-llama/llama-4-scout-17b-16e-instruct': 2913, 'llama-3.3-70b-versatile': 2515}","{'meta-llama/llama-4-scout-17b-16e-instruct': 2913, 'llama-3.3-70b-versatile': 2515}",{},84,752,11.1702,2913,2913,"{'markdown': 2558, 'visual_analysis': 355}","{'markdown': 2558, 'visual_analysis': 355}","{'2A': 491, '2B': 141, '2C': 754, '2D': 1457, '2E': 70}","{'2A': 491, '2C': 754, '2D': 1457, '2E': 70, '2B': 141}",29984.028199388868
